,date,review,rating,status,length,label,compound,sentiment,preprocessed,topic_id,topic_score
24,2021-02-23,Excellent methods in teaching this course.,5,completer,42,pos,0.5719,pos,"['excellent', 'method', 'teach', 'course']",0.0,0.7620418071746826
25,2021-02-23,i am proud i was able to make it finally,5,completer,40,pos,0.4767,pos,"['proud', 'able', 'make', 'finally']",2.0,0.8989555239677429
26,2021-02-22,It's a great first approach to data science using R and R studio.,5,completer,65,pos,0.6249,pos,"['first', 'approach', 'data', 'science', 'use', 'r', 'r', 'studio']",1.0,0.6430072784423828
27,2021-02-22,Great Content and Very Easy to work through,5,completer,43,pos,0.807,pos,"['content', 'easy', 'work']",1.0,0.8628756403923035
28,2021-02-22,"Excellent  and helpful. Great starting course on data science, enough details to have a good understanding.",5,completer,107,pos,0.9259999999999999,pos,"['excellent', 'helpful', 'start', 'course', 'data', 'science', 'enough', 'detail', 'understand']",0.0,0.9517138600349426
29,2021-02-22,Not comfortable with text to speed engine. ,3,completer,43,neu,-0.4023,neg,"['comfortable', 'text', 'speed', 'engine']",2.0,0.9012410640716553
30,2021-02-22,"Great introduction to Data Science and useful tools. The AI voice took some time to get used to, but overall a good experience.",4,completer,127,pos,0.81,pos,"['introduction', 'data', 'science', 'useful', 'tool', 'ai', 'voice', 'take', 'time', 'get', 'use', 'overall', 'experience']",0.0,0.6030962467193604
31,2021-02-21,The course is great.  The website is absolutely awful.  I can either never get into the class I am working on or I am enrolled in classes I never signed up for and not enrolled in the class I want.  If I found a good option I would switch.,3,completer,239,neu,0.6133,pos,"['course', 'website', 'absolutely', 'awful', 'either', 'never', 'get', 'class', 'work', 'enrol', 'class', 'never', 'sign', 'enrolled', 'class', 'want', 'find', 'option', 'switch']",1.0,0.9755874872207642
32,2021-02-20,it is a great course for me.,5,completer,28,pos,0.6249,pos,['course'],0.0,0.7193171381950378
33,2021-02-19,"Course was very interesting, first 2 weeks were fantastic, but it will be better if they will give more information about Git Hub and its functions, because in some parts it is hard to get tasks done and some parts of Version Control lesson are not very clear. And i would say that using A.I and make courses is almost brilliant idea, but the voice is sometimes terrible and it gets hard to understand, also usually people getting bored because of monotonic voice",4,completer,463,pos,0.2037,pos,"['course', 'interest', 'first', '2', 'week', 'fantastic', 'well', 'give', 'information', 'git', 'hub', 'function', 'part', 'hard', 'get', 'task', 'do', 'part', 'version', 'control', 'lesson', 'clear', 'say', 'use', 'ai', 'make', 'course', 'almost', 'brilliant', 'idea', 'voice', 'sometimes', 'terrible', 'get', 'hard', 'understand', 'also', 'usually', 'people', 'get', 'bore', 'monotonic', 'voice']",1.0,0.5319876074790955
34,2021-02-19,It has very good content.  I loved learning facts about Data Science.  The lab work is quite challenging and made sure it covers all areas.,5,completer,139,pos,0.8898,pos,"['content', 'love', 'learning', 'fact', 'data', 'science', 'lab', 'work', 'quite', 'challenge', 'make', 'sure', 'cover', 'area']",1.0,0.49070805311203003
35,2021-02-19,"Great course and content overall. I understand why Amazon Polly was used for the course. However, it is difficult for me to focus on learning from a robot voice. I prefer a course lecture to be done by a real person. Again, just a personal preference, and it didn't take away too much from the learning experience since it's an introductory course. I am excited that the next course in the specialization does not use Polly though.",4,completer,431,pos,0.6908,pos,"['course', 'content', 'overall', 'understand', 'amazon', 'polly', 'use', 'course', 'however', 'difficult', 'focus', 'learn', 'robot', 'voice', 'prefer', 'course', 'lecture', 'do', 'real', 'person', 'personal', 'preference', 'didnt', 'take', 'away', 'much', 'learn', 'experience', 'since', 'introductory', 'course', 'excite', 'next', 'course', 'specialization', 'use', 'polly', 'though']",2.0,0.7472391724586487
36,2021-02-18,The explanation of the course is up to the mark. This course is overall good besides you need to follow other courses of the specialization too. ,4,completer,145,pos,0.4404,pos,"['explanation', 'course', 'mark', 'course', 'overall', 'besides', 'need', 'follow', 'course', 'specialization']",2.0,0.5457680225372314
37,2021-02-17,The Data Scientist's Toolbox is a quick and thorough introduction to the software needed for R programming and configuring it properly for the next class in the certificate.,5,completer,173,pos,0.0,neu,"['data', 'scientist', 'toolbox', 'quick', 'thorough', 'introduction', 'software', 'need', 'r', 'program', 'configure', 'properly', 'next', 'class', 'certificate']",0.0,0.4690502882003784
38,2021-02-17,"Very basic, but I guess that is what is what is meant to be. Not sure I really liked the computerized voice over slide aspect. I get the point of how that is more efficient, but it certainly takes something away from the lecture experience. ",5,completer,241,pos,0.3555,pos,"['basic', 'guess', 'meant', 'sure', 'like', 'computerized', 'voice', 'slide', 'aspect', 'get', 'point', 'efficient', 'certainly', 'take', 'something', 'away', 'lecture', 'experience']",2.0,0.6135877966880798
39,2021-02-17,Really nice course to start with :),5,completer,35,pos,0.7264,pos,"['course', 'start']",0.0,0.8262752890586853
40,2021-02-16,Very good selection of lectures from experienced people,4,completer,55,pos,0.4927,pos,"['selection', 'lecture', 'experienced', 'people']",2.0,0.5352116227149963
41,2021-02-16,"The peer review is very subjective. The last question on the grading rubric is about whether or not the work was done by the student who submitted the assignment. One person said yes and another said no, so I only got half a point. I would have had 100% if not for this. I can prove that the work is my own.",4,completer,307,pos,0.128,pos,"['peer', 'review', 'subjective', 'last', 'question', 'grade', 'rubric', 'whether', 'work', 'do', 'student', 'submit', 'assignment', 'one', 'person', 'say', 'yes', 'another', 'say', 'get', 'half', 'point', '100', 'prove', 'work']",2.0,0.9807506203651428
42,2021-02-15,I have learned the useful tools in data science. It's so exciting!,5,completer,66,pos,0.8078,pos,"['learn', 'useful', 'tool', 'data', 'science', 'exciting']",0.0,0.9306973814964294
43,2021-02-15,Better if the professors use their real voice to record.,4,completer,56,pos,0.4404,pos,"['well', 'professor', 'use', 'real', 'voice', 'record']",2.0,0.9282740354537964
44,2021-02-14,It is quite useful course that prepares you to the next lessons in the Data Science courses.,5,completer,92,pos,0.4927,pos,"['quite', 'useful', 'course', 'prepares', 'next', 'lesson', 'data', 'science', 'course']",0.0,0.9478192925453186
45,2021-02-13,Great course with practical activities to learn more.,5,completer,53,pos,0.6249,pos,"['course', 'practical', 'activity', 'learn']",1.0,0.8967117071151733
46,2021-02-12,The course provides a nice introduction into Data Science and how to get you started using R programming and Git version control software.,5,completer,138,pos,0.4215,pos,"['course', 'provide', 'introduction', 'data', 'science', 'get', 'start', 'use', 'r', 'program', 'git', 'version', 'control', 'software']",1.0,0.5509050488471985
47,2021-02-10,I enjoyed the fast pace of each class and the quizzes to understand the concepts further. I would love to continue my journey in R and Data Science now! Thank you!,5,completer,163,pos,0.8906,pos,"['enjoy', 'fast', 'pace', 'class', 'quiz', 'understand', 'concept', 'love', 'continue', 'journey', 'r', 'data', 'science', 'thank']",0.0,0.5297319889068604
48,2021-02-10,"I've learned many interesting things concerning github, but the concepts taught in videos were kind of inadequate in some cases. I had to google some things in order to understand exactly the concept. Finally, I am not  pleased with the peer graded assignment because even though I had it all right (Correct), someone gave me low mark resulting in stuck in the final stage. I had to re-submit THE SAME assigment to mark me again, and finally recieve the certificate.",3,completer,466,neu,-0.8859999999999999,neg,"['ive', 'learn', 'many', 'interesting', 'thing', 'concern', 'github', 'concept', 'teach', 'video', 'kind', 'inadequate', 'case', 'google', 'thing', 'order', 'understand', 'exactly', 'concept', 'finally', 'pleased', 'peer', 'grade', 'assignment', 'even', 'though', 'right', 'correct', 'someone', 'give', 'low', 'mark', 'result', 'stuck', 'final', 'stage', 'resubmit', 'assigment', 'mark', 'finally', 'recieve', 'certificate']",2.0,0.6806355118751526
49,2021-02-08,"Some of the material could be updated even more, but in general a good intro to a data scientist's tookbox.  ",4,completer,109,pos,0.5927,pos,"['material', 'update', 'even', 'general', 'intro', 'data', 'scientist', 'tookbox']",2.0,0.5365625619888306
50,2021-02-08,"It was a good introduction to RStudio and data science, however, the videos seems a bit fast for me to get every task done in par. The reading section after the videos helped me greatly. ",4,completer,187,pos,0.4404,pos,"['introduction', 'rstudio', 'data', 'science', 'however', 'videos', 'seem', 'bit', 'fast', 'get', 'every', 'task', 'do', 'par', 'read', 'section', 'video', 'help', 'greatly']",2.0,0.7589213848114014
51,2021-02-07,SENSACIONAL,5,completer,11,pos,0.0,neu,['sensacional'],0.0,0.7264948487281799
52,2021-02-06,"The structure of this course is very reasonable. Especially for a beginner, the content is goodï¼giving me a preliminary understanding of data science.. Very good course.",5,completer,171,pos,0.4927,pos,"['structure', 'course', 'reasonable', 'especially', 'beginner', 'content', 'goodï¼giving', 'preliminary', 'understanding', 'data', 'science', 'course']",0.0,0.5708256959915161
53,2021-02-06,Great experience,5,completer,16,pos,0.6249,pos,['experience'],0.0,0.7185801267623901
54,2021-02-05,"It has a lot of potential but it would really benefit from slowing down and explaining steps a little more slowly such as integrating R Studio and Git, and how to use Git and push from R studio to Git. For an online course, there's no need to rush through this content and judging from the comments in the forums, many people have problems with their instructions, or lack of. ",3,completer,377,neu,-0.5941,neg,"['lot', 'potential', 'benefit', 'slow', 'explain', 'step', 'little', 'slowly', 'integrate', 'r', 'studio', 'git', 'use', 'git', 'push', 'r', 'studio', 'git', 'online', 'course', 'there', 'need', 'rush', 'content', 'judge', 'comment', 'forums', 'many', 'people', 'problem', 'instruction', 'lack']",1.0,0.5270391702651978
55,2021-02-04,"Only a few videos were not well-scripted, the rest of the course was adequate.",4,completer,78,pos,0.2263,pos,"['video', 'wellscripted', 'rest', 'course', 'adequate']",0.0,0.6441029906272888
56,2021-02-04,good to learn.,5,dropout,14,pos,0.4404,pos,['learn'],0.0,0.7176922559738159
57,2021-02-03,"Before this data science course, I had no idea about R, RStudio, and Github.I am thrilled I am doing this Course. ",5,completer,114,pos,0.1779,pos,"['data', 'science', 'course', 'idea', 'r', 'rstudio', 'githubi', 'thrill', 'course']",1.0,0.596947431564331
58,2021-02-03,Interesting course to this wonderful specialization course!,5,completer,59,pos,0.8109,pos,"['interesting', 'course', 'wonderful', 'specialization', 'course']",0.0,0.6660237312316895
59,2021-02-03,I thought that the course was too simple and basic. I think that it all could have been condensed into 2 weeks.,4,completer,111,pos,0.0,neu,"['thought', 'course', 'simple', 'basic', 'think', 'condense', '2', 'week']",1.0,0.6829793453216553
60,2021-02-02,Best teacher,4,completer,12,pos,0.6369,pos,"['best', 'teacher']",2.0,0.8279548287391663
61,2021-02-01,Show !!!!!,5,completer,10,pos,0.0,neu,['show'],1.0,0.7277637720108032
62,2021-02-01,Computer voice was a little to quick to move on in some portions of the course.  Particularly when trying to type code in R Studio or Git Hub.,4,completer,142,pos,0.0,neu,"['computer', 'voice', 'little', 'quick', 'move', 'portion', 'course', 'particularly', 'try', 'type', 'code', 'r', 'studio', 'git', 'hub']",1.0,0.8216050863265991
63,2021-02-01,"Nice, basic introduction to setting up RStudio and Github. I think the idea of using automated lectures is okay EXCEPT that there is no control of pacing. The automated speaker talks far too quickly when explaining steps that we need to follow on our computer. I found myself constantly pausing, rewinding, and replaying. ",4,completer,322,pos,0.3612,pos,"['basic', 'introduction', 'set', 'rstudio', 'github', 'think', 'idea', 'use', 'automated', 'lecture', 'okay', 'except', 'control', 'pace', 'automate', 'speaker', 'talk', 'far', 'quickly', 'explain', 'step', 'need', 'follow', 'computer', 'find', 'constantly', 'pause', 'rewinding', 'replay']",1.0,0.7597934603691101
64,2021-01-31,Please un-enroll me. Thank you,5,dropout,30,pos,0.5859,pos,"['please', 'unenroll', 'thank']",2.0,0.7452441453933716
65,2021-01-30,Nice one,5,completer,8,pos,0.4215,pos,['one'],2.0,0.7215647101402283
66,2021-01-28,Great platform to get started with the toolbox required for further courses in line.,4,completer,84,pos,0.6249,pos,"['platform', 'get', 'start', 'toolbox', 'require', 'course', 'line']",0.0,0.7698875069618225
67,2021-01-27,Good course,5,completer,11,pos,0.4404,pos,['course'],0.0,0.7192993760108948
68,2021-01-27,"Good for installing the material required for the rest of the course, and good in general as an introduction to data science and big data.",5,completer,138,pos,0.7003,pos,"['instal', 'material', 'require', 'rest', 'course', 'general', 'introduction', 'data', 'science', 'big', 'data']",0.0,0.9590442180633545
69,2021-01-27,it's great experience to learn here,4,completer,35,pos,0.6249,pos,"['experience', 'learn']",0.0,0.8237693309783936
70,2021-01-27,"I did not like this course for many reasons, the primary one being the automated videos. By switching to this type of video, the course misses the mark on the whole point of taking courses versus reading a book -- one of the big parts of learning is the interaction/relationship you form with the instructor and their experiences and expertise. These types of videos feel very cold and detached and are psychologically not effective or engaging. Additionally, there are many mistakes in the section quizzes, and it didn't really feel like the things taught in this course were worthy of an entire course -- they resembled more of a brief intro to the subject and a bunch of reference appendices.",1,completer,695,neg,-0.8432,neg,"['course', 'many', 'reason', 'primary', 'one', 'automate', 'video', 'switch', 'type', 'video', 'course', 'miss', 'mark', 'whole', 'point', 'taking', 'course', 'versus', 'read', 'book', 'one', 'big', 'part', 'learn', 'interactionrelationship', 'form', 'instructor', 'experience', 'expertise', 'type', 'video', 'feel', 'cold', 'detach', 'psychologically', 'effective', 'engage', 'additionally', 'many', 'mistake', 'section', 'quiz', 'didnt', 'feel', 'thing', 'teach', 'course', 'worthy', 'entire', 'course', 'resemble', 'brief', 'intro', 'subject', 'bunch', 'reference', 'appendix']",2.0,0.8968066573143005
71,2021-01-27,good bt less content,5,completer,20,pos,0.4404,pos,"['bt', 'less', 'content']",2.0,0.8696315884590149
72,2021-01-26,"Some of the exercises were challenging to follow; however, I was able to complete after troubleshooting and researching. ",4,completer,121,pos,0.3182,pos,"['exercise', 'challenge', 'follow', 'however', 'able', 'complete', 'troubleshoot', 'researching']",1.0,0.9448032975196838
73,2021-01-26,"Nice course, but I feel like I'm taking programming classes from siri",4,completer,69,pos,0.631,pos,"['course', 'feel', 'im', 'take', 'programming', 'class', 'siri']",1.0,0.9385925531387329
74,2021-01-26,Good course!,5,completer,12,pos,0.4926,pos,['course'],0.0,0.7192566990852356
75,2021-01-25,This is good program to start getting knowledge in Data science.,4,completer,64,pos,0.4404,pos,"['program', 'start', 'get', 'knowledge', 'data', 'science']",0.0,0.7499436736106873
76,2021-01-25,Very useful and comprehensive course. Worth to inscrit,5,completer,54,pos,0.7474,pos,"['useful', 'comprehensive', 'course', 'worth', 'inscrit']",0.0,0.9151721596717834
77,2021-01-24,"Good stuff, though there are some changes I had to figure out  as Github and other things with my Mac have slightly changed. (Though being a data scientist is about figuring things out)",4,completer,185,pos,0.4404,pos,"['stuff', 'though', 'change', 'figure', 'github', 'thing', 'mac', 'slightly', 'change', 'though', 'data', 'scientist', 'figuring', 'thing']",1.0,0.8361260890960693
78,2021-01-24,Great course to get you started and familiarize yourself with github.,5,completer,69,pos,0.6249,pos,"['course', 'get', 'start', 'familiarize', 'github']",1.0,0.7009239196777344
79,2021-01-23,"This course was exactly what I was looking for as a first step to learning R, It gives you an overview of data science and then installing R, Rstudio and R packages. It introduces version control and again takes you through using this in a step by step manner. If you are not familiar with R and want an introduction I would recommend this course. The assignments are based on the work already done and as such act to reinforce the week's learning. The time per week is about 4 hours. My experience is that I always spend at least a couple of hours longer so it was ideal as I am fitting it around a full-time job.",5,completer,614,pos,0.7553,pos,"['course', 'exactly', 'look', 'first', 'step', 'learn', 'r', 'give', 'overview', 'data', 'science', 'instal', 'r', 'rstudio', 'r', 'package', 'introduces', 'version', 'control', 'take', 'use', 'step', 'step', 'manner', 'familiar', 'r', 'want', 'introduction', 'recommend', 'course', 'assignment', 'base', 'work', 'already', 'do', 'act', 'reinforce', 'week', 'learn', 'time', 'per', 'week', '4', 'hour', 'experience', 'always', 'spend', 'least', 'couple', 'hour', 'longer', 'ideal', 'fit', 'around', 'fulltime', 'job']",1.0,0.8852567672729492
80,2021-01-23,"

excellent the course and very understandable  ",5,completer,48,pos,0.5719,pos,"['excellent', 'course', 'understandable']",0.0,0.6409621834754944
81,2021-01-22,A simple introduction to R and data science. You have given me the appetite to know more and learn more.,4,completer,104,pos,0.0,neu,"['simple', 'introduction', 'r', 'data', 'science', 'give', 'appetite', 'know', 'learn']",0.0,0.6490575671195984
82,2021-01-22,"The course lacks the human part, since it is only a robotic voice, with no emotion and excitement.But apart from that the course content was good and easy to follow for the most part.",4,completer,183,pos,0.5574,pos,"['course', 'lack', 'human', 'part', 'since', 'robotic', 'voice', 'emotion', 'excitementbut', 'apart', 'course', 'content', 'easy', 'follow', 'part']",2.0,0.9682912826538086
83,2021-01-21,"Nice one, to get all basic tools required for data science in place and understand the basics of these tools.",5,dropout,109,pos,0.4215,pos,"['one', 'get', 'basic', 'tool', 'require', 'data', 'science', 'place', 'understand', 'basic', 'tool']",0.0,0.9593638777732849
84,2021-01-21,"It's a good course but there are some things that can be improved. Sometimes the quizzes asked things not mentioned in the lecture. This is confusing for some of the students. I get it, we are supposed to try things out in Rstudio ourselves. Nevertheless i still think that the right course of action is to make the course material more detailed and thorough. Just give us all the explanation, don't leave some things hanging.",4,completer,426,pos,0.6088,pos,"['course', 'thing', 'improve', 'sometimes', 'quizzes', 'ask', 'thing', 'mention', 'lecture', 'confuse', 'student', 'get', 'suppose', 'try', 'thing', 'rstudio', 'nevertheless', 'still', 'think', 'right', 'course', 'action', 'make', 'course', 'material', 'detail', 'thorough', 'give', 'u', 'explanation', 'dont', 'leave', 'thing', 'hang']",2.0,0.9859238862991333
85,2021-01-20,"I found this course very interesting, not only as a very understandable introduction to data science, but for the powerful tools that it gave me.",5,completer,145,pos,0.6904,pos,"['find', 'course', 'interest', 'understandable', 'introduction', 'data', 'science', 'powerful', 'tool', 'give']",0.0,0.9554598927497864
86,2021-01-19,Very helpful. Learning to use Git and R is a huge step for me.,5,completer,62,pos,0.659,pos,"['helpful', 'learning', 'use', 'git', 'r', 'huge', 'step']",1.0,0.9381415247917175
87,2021-01-17,Thank you Coursera and all the instcturor of this course. Its my pleasure to complete this course from wordl top University.,5,completer,124,pos,0.7906,pos,"['thank', 'coursera', 'instcturor', 'course', 'pleasure', 'complete', 'course', 'wordl', 'top', 'university']",0.0,0.9541906118392944
88,2021-01-16,"Good introductory course to R, RStudio and GitHub.",5,completer,50,pos,0.4404,pos,"['introductory', 'course', 'r', 'rstudio', 'github']",1.0,0.9160602688789368
89,2021-01-16,"That's great class. The way it explained is very clear. However the class is a bit basic for me. I was expected to learn syntax of R ect., but still a goo one!",4,completer,159,pos,0.5843,pos,"['thats', 'class', 'way', 'explain', 'clear', 'however', 'class', 'bit', 'basic', 'expect', 'learn', 'syntax', 'r', 'ect', 'still', 'goo', 'one']",1.0,0.9729017615318298
90,2021-01-15,A good intro to the tools used in data science.,5,dropout,47,pos,0.4404,pos,"['intro', 'tool', 'use', 'data', 'science']",0.0,0.9133262634277344
91,2021-01-15,I enjoyed this course. It was effective and material was good.,5,completer,62,pos,0.8519,pos,"['enjoy', 'course', 'effective', 'material']",0.0,0.898106575012207
92,2021-01-15,Interesting & challenging,5,completer,25,pos,0.5106,pos,"['interest', 'challenge']",0.0,0.8273525834083557
93,2021-01-15,"Robot voiceover bugs sometimes, making lessons difficult to follow.",4,completer,67,pos,-0.3612,neg,"['robot', 'voiceover', 'bug', 'sometimes', 'make', 'lesson', 'difficult', 'follow']",2.0,0.9456702470779419
94,2021-01-14,Great Course,5,completer,12,pos,0.6249,pos,['course'],0.0,0.7191838026046753
95,2021-01-14,"  The course is clear and objective. If you want to start in data science and don't know anything, this course is for you.  ",5,completer,124,pos,0.4404,pos,"['course', 'clear', 'objective', 'want', 'start', 'data', 'science', 'dont', 'know', 'anything', 'course']",0.0,0.6871567964553833
96,2021-01-14,Thank you! :),5,completer,13,pos,0.6996,pos,['thank'],0.0,0.7259253263473511
97,2021-01-14,Pretty good course!,5,completer,19,pos,0.75,pos,"['pretty', 'course']",0.0,0.8238036632537842
98,2021-01-12,Very Valuable course for those who are looking for a start career path with Data Science. Follow this course without any doubt.,5,completer,127,pos,0.6708,pos,"['valuable', 'course', 'look', 'start', 'career', 'path', 'data', 'science', 'follow', 'course', 'without', 'doubt']",0.0,0.9613217711448669
99,2021-01-12,"I like the content. Maybe, I think that data science is only python and R, but the most important is the initial question of project.",5,completer,133,pos,0.5251,pos,"['content', 'maybe', 'think', 'data', 'science', 'python', 'r', 'important', 'initial', 'question', 'project']",0.0,0.4303838908672333
100,2021-01-11,Easy,3,completer,4,neu,0.4404,pos,['easy'],1.0,0.7162971496582031
101,2021-01-11,A wonderful course for starting your programming careers!,5,completer,57,pos,0.6114,pos,"['wonderful', 'course', 'start', 'program', 'career']",1.0,0.5048582553863525
102,2021-01-10,"The parts that actually talk about data science are great.  Polly's voice isn't too bad, almost gives everything an ""I am MOTHER"" feeling.The parts where Mother...er Polly tells you how to install R Studio and Git should just be left as scripts/written instructions.  Far too pedantic.Great for getting a solid understanding of where the specialization is heading.",4,completer,364,pos,0.8201,pos,"['part', 'actually', 'talk', 'data', 'science', 'pollys', 'voice', 'isnt', 'bad', 'almost', 'give', 'everything', 'mother', 'feelingthe', 'part', 'motherer', 'polly', 'tell', 'install', 'r', 'studio', 'git', 'leave', 'scriptswritten', 'instruction', 'far', 'pedanticgreat', 'get', 'solid', 'understanding', 'specialization', 'heading']",1.0,0.4786910116672516
103,2021-01-10,I enjoyed it very much.Learn for the first time how to use GitHub.Thanks a lot!!!,5,completer,81,pos,0.6341,pos,"['enjoy', 'muchlearn', 'first', 'time', 'use', 'githubthanks', 'lot']",2.0,0.9370495676994324
104,2021-01-09,"Excellent courseI liked the fact that pretty much this will always be updated, also the lectures and rapid quizzes at the end are very helpful given they force you to never get distracted.",5,completer,188,pos,0.9304,pos,"['excellent', 'coursei', 'like', 'fact', 'pretty', 'much', 'always', 'update', 'also', 'lecture', 'rapid', 'quizzes', 'end', 'helpful', 'give', 'force', 'never', 'get', 'distracted']",2.0,0.9752105474472046
105,2021-01-09,good learning website,5,completer,21,pos,0.4404,pos,"['learn', 'website']",1.0,0.8239846229553223
106,2021-01-09,Good course for beginning in Data Science world,5,completer,47,pos,0.4404,pos,"['course', 'begin', 'data', 'science', 'world']",0.0,0.9186210036277771
107,2021-01-08,"educational, Easy to learn, and user friendly",5,completer,45,pos,0.7269,pos,"['educational', 'easy', 'learn', 'user', 'friendly']",0.0,0.9143438935279846
108,2021-01-08,"I really enjoyed the course, the quizzes are very helpful because they taught me to listen and watch the videos carefully so that I can remember the content. As an IT student this course will be very helpful to me, and will open more opportunities for me in the ICT sector. ",5,completer,274,pos,0.9212,pos,"['enjoyed', 'course', 'quiz', 'helpful', 'taught', 'listen', 'watch', 'video', 'carefully', 'remember', 'content', 'student', 'course', 'helpful', 'open', 'opportunity', 'ict', 'sector']",2.0,0.9742034673690796
109,2021-01-08,Very nice course. I am happy of my choice.,5,completer,42,pos,0.7778,pos,"['course', 'happy', 'choice']",1.0,0.8703935742378235
